race_id,race_date,horse_number,win_hit,win_payout_yen,win_popularity,place_hit,place_payout_yen,place_popularity
202508030805,2025-10-25,10,0,0,,0,0,
202508030805,2025-10-25,11,0,0,,0,0,
202508030805,2025-10-25,12,0,0,,0,0,
202508030805,2025-10-25,13,0,0,,0,0,
202508030805,2025-10-25,14,0,0,,0,0,
202508030806,2025-10-25,1,0,0,,0,0,
202508030806,2025-10-25,2,0,0,,0,0,
202508030806,2025-10-25,3,0,0,,0,0,
202508030806,2025-10-25,4,0,0,,0,0,
202508030806,2025-10-25,5,0,0,,0,0,
202508030806,2025-10-25,6,1,310,2.0,1,170,1.0
202508030806,2025-10-25,7,0,0,,0,0,
202508030806,2025-10-25,8,0,0,,0,0,
202508030806,2025-10-25,9,0,0,,0,0,
202508030806,2025-10-25,10,0,0,,0,0,
202508030806,2025-10-25,11,0,0,,0,0,
202508030806,2025-10-25,12,0,0,,1,1950,16.0
202508030806,2025-10-25,13,0,0,,1,300,4.0
202508030806,2025-10-25,14,0,0,,0,0,
202508030806,2025-10-25,15,0,0,,0,0,
202508030806,2025-10-25,16,0,0,,0,0,
202508030807,2025-10-25,1,0,0,,0,0,
202508030807,2025-10-25,2,1,2810,8.0,1,460,7.0
202508030807,2025-10-25,3,0,0,,0,0,
202508030807,2025-10-25,4,0,0,,1,160,1.0
202508030807,2025-10-25,5,0,0,,0,0,
202508030807,2025-10-25,6,0,0,,0,0,
202508030807,2025-10-25,7,0,0,,0,0,
202508030807,2025-10-25,8,0,0,,0,0,
202508030807,2025-10-25,9,0,0,,0,0,
202508030807,2025-10-25,10,0,0,,1,280,6.0
202508030807,2025-10-25,11,0,0,,0,0,
202508030808,2025-10-25,1,0,0,,1,200,4.0
202508030808,2025-10-25,2,1,190,1.0,1,120,1.0
202508030808,2025-10-25,3,0,0,,0,0,
202508030808,2025-10-25,4,0,0,,1,220,6.0
202508030808,2025-10-25,5,0,0,,0,0,
202508030808,2025-10-25,6,0,0,,0,0,
202508030808,2025-10-25,7,0,0,,0,0,
202508030808,2025-10-25,8,0,0,,0,0,
202508030808,2025-10-25,9,0,0,,0,0,
202508030808,2025-10-25,10,0,0,,0,0,
202508030808,2025-10-25,11,0,0,,0,0,
202508030808,2025-10-25,12,0,0,,0,0,
202508030809,2025-10-25,1,0,0,,0,0,
202508030809,2025-10-25,2,0,0,,0,0,
202508030809,2025-10-25,3,0,0,,0,0,
202508030809,2025-10-25,4,0,0,,0,0,
202508030809,2025-10-25,5,0,0,,0,0,
202508030809,2025-10-25,6,0,0,,0,0,
202508030809,2025-10-25,7,0,0,,0,0,
202508030809,2025-10-25,8,0,0,,1,230,5.0
202508030809,2025-10-25,9,0,0,,0,0,
202508030809,2025-10-25,10,0,0,,1,150,2.0
202508030809,2025-10-25,11,0,0,,0,0,
202508030809,2025-10-25,12,0,0,,0,0,
202508030809,2025-10-25,13,1,190,1.0,1,110,1.0
202508030809,2025-10-25,14,0,0,,0,0,
202508030809,2025-10-25,15,0,0,,0,0,
202508030809,2025-10-25,16,0,0,,0,0,
202508030810,2025-10-25,1,0,0,,0,0,
202508030810,2025-10-25,2,0,0,,0,0,
202508030810,2025-10-25,3,0,0,,1,250,5.0
202508030810,2025-10-25,4,0,0,,0,0,
202508030810,2025-10-25,5,1,550,4.0,1,220,4.0
202508030810,2025-10-25,6,0,0,,0,0,
202508030810,2025-10-25,7,0,0,,0,0,
202508030810,2025-10-25,8,0,0,,0,0,
202508030810,2025-10-25,9,0,0,,0,0,
202508030810,2025-10-25,10,0,0,,0,0,
202508030810,2025-10-25,11,0,0,,0,0,
202508030810,2025-10-25,12,0,0,,0,0,
202508030810,2025-10-25,13,0,0,,1,180,2.0
202508030811,2025-10-25,1,0,0,,0,0,
202508030811,2025-10-25,2,0,0,,0,0,
202508030811,2025-10-25,3,0,0,,1,200,4.0
202508030811,2025-10-25,4,0,0,,0,0,
202508030811,2025-10-25,5,0,0,,0,0,
202508030811,2025-10-25,6,0,0,,0,0,
202508030811,2025-10-25,7,1,390,2.0,1,150,1.0
202508030811,2025-10-25,8,0,0,,0,0,
202508030811,2025-10-25,9,0,0,,1,1410,10.0
202508030811,2025-10-25,10,0,0,,0,0,
202508030812,2025-10-25,1,0,0,,1,140,1.0
202508030812,2025-10-25,2,0,0,,0,0,
202508030812,2025-10-25,3,0,0,,0,0,
202508030812,2025-10-25,4,0,0,,0,0,
202508030812,2025-10-25,5,0,0,,0,0,
202508030812,2025-10-25,6,0,0,,0,0,
202508030812,2025-10-25,7,0,0,,0,0,
202508030812,2025-10-25,8,0,0,,0,0,
202508030812,2025-10-25,9,1,580,4.0,1,160,3.0
202508030812,2025-10-25,10,0,0,,1,150,2.0
202504040401,2025-10-26,1,0,0,,0,0,
202504040401,2025-10-26,2,0,0,,0,0,
202504040401,2025-10-26,3,0,0,,1,500,7.0
202504040401,2025-10-26,4,0,0,,0,0,
202504040401,2025-10-26,5,0,0,,0,0,
202504040401,2025-10-26,6,1,630,3.0,1,220,4.0
202504040401,2025-10-26,7,0,0,,0,0,
202504040401,2025-10-26,8,0,0,,1,250,5.0
202504040401,2025-10-26,9,0,0,,0,0,
202504040401,2025-10-26,10,0,0,,0,0,
202504040401,2025-10-26,11,0,0,,0,0,
202504040401,2025-10-26,12,0,0,,0,0,
202504040401,2025-10-26,13,0,0,,0,0,
202504040402,2025-10-26,1,0,0,,1,1330,10.0
202504040402,2025-10-26,2,0,0,,0,0,
202504040402,2025-10-26,3,0,0,,1,180,2.0
202504040402,2025-10-26,4,0,0,,0,0,
202504040402,2025-10-26,5,0,0,,0,0,
202504040402,2025-10-26,6,0,0,,0,0,
202504040402,2025-10-26,7,0,0,,0,0,
202504040402,2025-10-26,8,1,400,2.0,1,180,3.0
202504040402,2025-10-26,9,0,0,,0,0,
202504040402,2025-10-26,10,0,0,,0,0,
202504040402,2025-10-26,11,0,0,,0,0,
202504040402,2025-10-26,12,0,0,,0,0,
202504040402,2025-10-26,13,0,0,,0,0,
202504040403,2025-10-26,1,0,0,,0,0,
202504040403,2025-10-26,2,0,0,,0,0,
202504040403,2025-10-26,3,0,0,,0,0,
202504040403,2025-10-26,4,0,0,,1,140,3.0
202504040403,2025-10-26,5,0,0,,1,130,2.0
202504040403,2025-10-26,6,0,0,,0,0,
202504040403,2025-10-26,7,1,270,1.0,1,120,1.0
202504040403,2025-10-26,8,0,0,,0,0,
202504040403,2025-10-26,9,0,0,,0,0,
202504040403,2025-10-26,10,0,0,,0,0,
202504040404,2025-10-26,1,0,0,,0,0,
202504040404,2025-10-26,2,0,0,,1,310,4.0
202504040404,2025-10-26,3,0,0,,0,0,
202504040404,2025-10-26,4,0,0,,0,0,
202504040404,2025-10-26,5,0,0,,0,0,
202504040404,2025-10-26,6,0,0,,0,0,
202504040404,2025-10-26,7,0,0,,0,0,
202504040404,2025-10-26,8,0,0,,0,0,
202504040404,2025-10-26,9,0,0,,0,0,
202504040404,2025-10-26,10,0,0,,0,0,
202504040404,2025-10-26,11,0,0,,0,0,
202504040404,2025-10-26,12,0,0,,0,0,
202504040404,2025-10-26,13,0,0,,0,0,
202504040404,2025-10-26,14,0,0,,0,0,
202504040404,2025-10-26,15,1,630,3.0,1,230,3.0
202504040404,2025-10-26,16,0,0,,1,350,6.0
202504040405,2025-10-26,1,0,0,,0,0,
202504040405,2025-10-26,2,0,0,,0,0,
202504040405,2025-10-26,3,0,0,,0,0,
202504040405,2025-10-26,4,0,0,,0,0,
202504040405,2025-10-26,5,0,0,,0,0,
202504040405,2025-10-26,6,0,0,,0,0,
202504040405,2025-10-26,7,0,0,,0,0,
202504040405,2025-10-26,8,1,1200,7.0,1,400,8.0
202504040405,2025-10-26,9,0,0,,1,340,4.0
202504040405,2025-10-26,10,0,0,,0,0,
202504040405,2025-10-26,11,0,0,,0,0,
202504040405,2025-10-26,12,0,0,,0,0,
202504040405,2025-10-26,13,0,0,,0,0,
202504040405,2025-10-26,14,0,0,,0,0,
202504040405,2025-10-26,15,0,0,,0,0,
202504040405,2025-10-26,16,0,0,,1,200,2.0
202504040405,2025-10-26,17,0,0,,0,0,
202504040405,2025-10-26,18,0,0,,0,0,
202504040406,2025-10-26,1,0,0,,0,0,
202504040406,2025-10-26,2,0,0,,0,0,
202504040406,2025-10-26,3,0,0,,0,0,
202504040406,2025-10-26,4,0,0,,0,0,
202504040406,2025-10-26,5,0,0,,0,0,
202504040406,2025-10-26,6,0,0,,0,0,
202504040406,2025-10-26,7,0,0,,0,0,
202504040406,2025-10-26,8,0,0,,0,0,
202504040406,2025-10-26,9,0,0,,1,130,1.0
202504040406,2025-10-26,10,1,360,2.0,1,160,3.0
202504040406,2025-10-26,11,0,0,,1,310,7.0
202504040406,2025-10-26,12,0,0,,0,0,
202504040406,2025-10-26,13,0,0,,0,0,
202504040407,2025-10-26,1,0,0,,0,0,
202504040407,2025-10-26,2,0,0,,1,290,6.0
202504040407,2025-10-26,3,0,0,,0,0,
202504040407,2025-10-26,4,0,0,,0,0,
202504040407,2025-10-26,5,0,0,,0,0,
202504040407,2025-10-26,6,0,0,,0,0,
202504040407,2025-10-26,7,0,0,,0,0,
202504040407,2025-10-26,8,0,0,,0,0,
202504040407,2025-10-26,9,0,0,,0,0,
202504040407,2025-10-26,10,0,0,,0,0,
202504040407,2025-10-26,11,0,0,,1,230,5.0
202504040407,2025-10-26,12,0,0,,0,0,
202504040407,2025-10-26,13,0,0,,0,0,
202504040407,2025-10-26,14,1,450,1.0,1,190,2.0
202504040407,2025-10-26,15,0,0,,0,0,
202504040408,2025-10-26,1,0,0,,0,0,
202504040408,2025-10-26,2,0,0,,0,0,
202504040408,2025-10-26,3,0,0,,0,0,
202504040408,2025-10-26,4,0,0,,0,0,
202504040408,2025-10-26,5,0,0,,0,0,
202504040408,2025-10-26,6,0,0,,0,0,
202504040408,2025-10-26,7,0,0,,1,220,4.0
202504040408,2025-10-26,8,1,160,1.0,1,110,1.0
202504040408,2025-10-26,9,0,0,,0,0,
202504040408,2025-10-26,10,0,0,,1,920,11.0
202504040408,2025-10-26,11,0,0,,0,0,
202504040408,2025-10-26,12,0,0,,0,0,
202504040409,2025-10-26,1,0,0,,0,0,
202504040409,2025-10-26,2,0,0,,0,0,
202504040409,2025-10-26,3,0,0,,0,0,
202504040409,2025-10-26,4,0,0,,0,0,
202504040409,2025-10-26,5,0,0,,0,0,
202504040409,2025-10-26,6,0,0,,1,150,1.0
202504040409,2025-10-26,7,0,0,,0,0,
202504040409,2025-10-26,8,0,0,,0,0,
202504040409,2025-10-26,9,1,630,4.0,1,200,4.0
202504040409,2025-10-26,10,0,0,,1,160,2.0
202504040409,2025-10-26,11,0,0,,0,0,
202504040409,2025-10-26,12,0,0,,0,0,
202504040409,2025-10-26,13,0,0,,0,0,
202504040409,2025-10-26,14,0,0,,0,0,
202504040410,2025-10-26,1,0,0,,0,0,
202504040410,2025-10-26,2,0,0,,1,220,3.0
202504040410,2025-10-26,3,0,0,,0,0,
202504040410,2025-10-26,4,0,0,,0,0,
202504040410,2025-10-26,5,0,0,,0,0,
202504040410,2025-10-26,6,0,0,,0,0,
202504040410,2025-10-26,7,0,0,,0,0,
202504040410,2025-10-26,8,0,0,,0,0,
202504040410,2025-10-26,9,1,1000,6.0,1,270,6.0
202504040410,2025-10-26,10,0,0,,0,0,
202504040410,2025-10-26,11,0,0,,0,0,
202504040410,2025-10-26,12,0,0,,0,0,
202504040410,2025-10-26,13,0,0,,0,0,
202504040410,2025-10-26,14,0,0,,0,0,
202504040410,2025-10-26,15,0,0,,0,0,
202504040410,2025-10-26,16,0,0,,1,230,4.0
202504040411,2025-10-26,1,0,0,,0,0,
202504040411,2025-10-26,2,0,0,,0,0,
202504040411,2025-10-26,3,0,0,,0,0,
202504040411,2025-10-26,4,0,0,,0,0,
202504040411,2025-10-26,5,0,0,,1,190,3.0
202504040411,2025-10-26,6,0,0,,0,0,
202504040411,2025-10-26,7,0,0,,0,0,
202504040411,2025-10-26,8,0,0,,0,0,
202504040411,2025-10-26,9,0,0,,0,0,
202504040411,2025-10-26,10,0,0,,0,0,
202504040411,2025-10-26,11,0,0,,0,0,
202504040411,2025-10-26,12,0,0,,0,0,
202504040411,2025-10-26,13,0,0,,0,0,
202504040411,2025-10-26,14,0,0,,0,0,
202504040411,2025-10-26,15,0,0,,1,140,2.0
202504040411,2025-10-26,16,0,0,,0,0,
202504040411,2025-10-26,17,1,340,2.0,1,140,1.0
202504040412,2025-10-26,1,0,0,,1,210,5.0
202504040412,2025-10-26,2,0,0,,0,0,
202504040412,2025-10-26,3,0,0,,0,0,
202504040412,2025-10-26,4,0,0,,0,0,
202504040412,2025-10-26,5,0,0,,0,0,
202504040412,2025-10-26,6,0,0,,0,0,
202504040412,2025-10-26,7,0,0,,1,140,1.0
202504040412,2025-10-26,8,1,620,4.0,1,190,4.0
202504040412,2025-10-26,9,0,0,,0,0,
202504040412,2025-10-26,10,0,0,,0,0,
202504040412,2025-10-26,11,0,0,,1,430,8.0
202504040412,2025-10-26,12,0,0,,0,0,
202505040901,2025-10-26,1,1,850,3.0,1,200,3.0
202505040901,2025-10-26,2,0,0,,0,0,
202505040901,2025-10-26,3,0,0,,0,0,
202505040901,2025-10-26,4,0,0,,0,0,
202505040901,2025-10-26,5,0,0,,1,280,6.0
202505040901,2025-10-26,6,0,0,,0,0,
202505040901,2025-10-26,7,0,0,,0,0,
202505040901,2025-10-26,8,0,0,,0,0,
202505040901,2025-10-26,9,0,0,,0,0,
202505040901,2025-10-26,10,0,0,,0,0,
202505040901,2025-10-26,11,0,0,,0,0,
202505040901,2025-10-26,12,0,0,,1,110,1.0
202505040901,2025-10-26,13,0,0,,0,0,
202505040901,2025-10-26,14,0,0,,0,0,
202505040902,2025-10-26,1,0,0,,0,0,
202505040902,2025-10-26,2,0,0,,0,0,
202505040902,2025-10-26,3,0,0,,1,190,4.0
202505040902,2025-10-26,4,0,0,,0,0,
202505040902,2025-10-26,5,0,0,,0,0,
202505040902,2025-10-26,6,0,0,,1,300,6.0
202505040902,2025-10-26,7,0,0,,0,0,
202505040902,2025-10-26,8,0,0,,0,0,
202505040902,2025-10-26,9,1,180,1.0,1,110,1.0
202505040902,2025-10-26,10,0,0,,0,0,
202505040903,2025-10-26,1,1,170,1.0,1,110,2.0
202505040903,2025-10-26,2,0,0,,0,0,
202505040903,2025-10-26,3,0,0,,1,190,4.0
202505040903,2025-10-26,4,0,0,,0,0,
202505040903,2025-10-26,5,0,0,,0,0,
202505040903,2025-10-26,6,0,0,,0,0,
202505040903,2025-10-26,7,0,0,,0,0,
202505040903,2025-10-26,8,0,0,,0,0,
202505040903,2025-10-26,9,0,0,,0,0,
202505040903,2025-10-26,10,0,0,,0,0,
202505040903,2025-10-26,11,0,0,,1,110,1.0
202505040904,2025-10-26,1,0,0,,0,0,
202505040904,2025-10-26,2,0,0,,1,220,4.0
202505040904,2025-10-26,3,1,1050,5.0,1,350,7.0
202505040904,2025-10-26,4,0,0,,0,0,
202505040904,2025-10-26,5,0,0,,0,0,
202505040904,2025-10-26,6,0,0,,0,0,
202505040904,2025-10-26,7,0,0,,0,0,
202505040904,2025-10-26,8,0,0,,0,0,
202505040904,2025-10-26,9,0,0,,0,0,
202505040904,2025-10-26,10,0,0,,0,0,
202505040904,2025-10-26,11,0,0,,0,0,
202505040904,2025-10-26,12,0,0,,0,0,
202505040904,2025-10-26,13,0,0,,0,0,
202505040904,2025-10-26,14,0,0,,1,180,3.0
202505040905,2025-10-26,1,0,0,,0,0,
202505040905,2025-10-26,2,0,0,,0,0,
202505040905,2025-10-26,3,0,0,,0,0,
202505040905,2025-10-26,4,0,0,,0,0,
202505040905,2025-10-26,5,1,340,2.0,1,170,2.0
202505040905,2025-10-26,6,0,0,,0,0,
202505040905,2025-10-26,7,0,0,,0,0,
202505040905,2025-10-26,8,0,0,,0,0,
202505040905,2025-10-26,9,0,0,,0,0,
202505040905,2025-10-26,10,0,0,,0,0,
202505040905,2025-10-26,11,0,0,,0,0,
202505040905,2025-10-26,12,0,0,,0,0,
202505040905,2025-10-26,13,0,0,,1,150,1.0
202505040905,2025-10-26,14,0,0,,1,1080,11.0
202505040905,2025-10-26,15,0,0,,0,0,
202505040905,2025-10-26,16,0,0,,0,0,
202505040906,2025-10-26,1,0,0,,0,0,
202505040906,2025-10-26,2,0,0,,0,0,
202505040906,2025-10-26,3,0,0,,0,0,
202505040906,2025-10-26,4,0,0,,0,0,
202505040906,2025-10-26,5,0,0,,1,390,7.0
202505040906,2025-10-26,6,0,0,,0,0,
202505040906,2025-10-26,7,0,0,,0,0,
202505040906,2025-10-26,8,0,0,,0,0,
202505040906,2025-10-26,9,0,0,,0,0,
202505040906,2025-10-26,10,0,0,,0,0,
202505040906,2025-10-26,11,0,0,,0,0,
202505040906,2025-10-26,12,0,0,,0,0,
202505040906,2025-10-26,13,0,0,,0,0,
202505040906,2025-10-26,14,0,0,,0,0,
202505040906,2025-10-26,15,1,1260,5.0,1,340,5.0
202505040906,2025-10-26,16,0,0,,0,0,
202505040906,2025-10-26,17,0,0,,0,0,
202505040906,2025-10-26,18,0,0,,1,190,2.0
202505040907,2025-10-26,1,0,0,,0,0,
202505040907,2025-10-26,2,0,0,,0,0,
202505040907,2025-10-26,3,0,0,,0,0,
202505040907,2025-10-26,4,0,0,,0,0,
202505040907,2025-10-26,5,0,0,,0,0,
202505040907,2025-10-26,6,0,0,,0,0,
202505040907,2025-10-26,7,0,0,,0,0,
202505040907,2025-10-26,8,0,0,,1,570,9.0
202505040907,2025-10-26,9,1,920,5.0,1,230,4.0
202505040907,2025-10-26,10,0,0,,0,0,
202505040907,2025-10-26,11,0,0,,0,0,
202505040907,2025-10-26,12,0,0,,1,230,3.0
202505040907,2025-10-26,13,0,0,,0,0,
202505040908,2025-10-26,1,1,2050,6.0,1,640,6.0
202505040908,2025-10-26,2,0,0,,0,0,
202505040908,2025-10-26,3,0,0,,1,310,3.0
202505040908,2025-10-26,4,0,0,,0,0,
202505040908,2025-10-26,5,0,0,,0,0,
202505040908,2025-10-26,6,0,0,,0,0,
202505040908,2025-10-26,7,0,0,,1,440,4.0
202505040908,2025-10-26,8,0,0,,0,0,
202505040908,2025-10-26,9,0,0,,0,0,
202505040908,2025-10-26,10,0,0,,0,0,
202505040908,2025-10-26,11,0,0,,0,0,
202505040908,2025-10-26,12,0,0,,0,0,
202505040908,2025-10-26,13,0,0,,0,0,
202505040908,2025-10-26,14,0,0,,0,0,
202505040908,2025-10-26,15,0,0,,0,0,
202505040909,2025-10-26,1,0,0,,0,0,
202505040909,2025-10-26,2,0,0,,0,0,
202505040909,2025-10-26,3,0,0,,0,0,
202505040909,2025-10-26,4,0,0,,0,0,
202505040909,2025-10-26,5,1,600,3.0,1,200,3.0
202505040909,2025-10-26,6,0,0,,1,280,6.0
202505040909,2025-10-26,7,0,0,,1,150,1.0
202505040909,2025-10-26,8,0,0,,0,0,
202505040909,2025-10-26,9,0,0,,0,0,
202505040909,2025-10-26,10,0,0,,0,0,
202505040909,2025-10-26,11,0,0,,0,0,
202505040909,2025-10-26,12,0,0,,0,0,
202505040909,2025-10-26,13,0,0,,0,0,
202505040910,2025-10-26,1,0,0,,1,230,6.0
202505040910,2025-10-26,2,0,0,,0,0,
202505040910,2025-10-26,3,0,0,,1,220,5.0
202505040910,2025-10-26,4,0,0,,0,0,
202505040910,2025-10-26,5,0,0,,0,0,
202505040910,2025-10-26,6,1,290,1.0,1,150,1.0
202505040910,2025-10-26,7,0,0,,0,0,
202505040910,2025-10-26,8,0,0,,0,0,
202505040910,2025-10-26,9,0,0,,0,0,
202505040910,2025-10-26,10,0,0,,0,0,
202505040910,2025-10-26,11,0,0,,0,0,
202505040911,2025-10-26,1,0,0,,0,0,
202505040911,2025-10-26,2,0,0,,1,1140,13.0
202505040911,2025-10-26,3,0,0,,1,160,2.0
202505040911,2025-10-26,4,0,0,,0,0,
202505040911,2025-10-26,5,0,0,,0,0,
202505040911,2025-10-26,6,0,0,,0,0,
202505040911,2025-10-26,7,0,0,,0,0,
202505040911,2025-10-26,8,0,0,,0,0,
202505040911,2025-10-26,9,0,0,,0,0,
202505040911,2025-10-26,10,0,0,,0,0,
202505040911,2025-10-26,11,0,0,,0,0,
202505040911,2025-10-26,12,0,0,,0,0,
202505040911,2025-10-26,13,1,280,1.0,1,130,1.0
202505040911,2025-10-26,14,0,0,,0,0,
202505040911,2025-10-26,15,0,0,,0,0,
202505040911,2025-10-26,16,0,0,,0,0,
202505040912,2025-10-26,1,0,0,,0,0,
202505040912,2025-10-26,2,0,0,,0,0,
202505040912,2025-10-26,3,0,0,,0,0,
202505040912,2025-10-26,4,0,0,,0,0,
202505040912,2025-10-26,5,1,340,1.0,1,180,1.0
202505040912,2025-10-26,6,0,0,,1,490,10.0
202505040912,2025-10-26,7,0,0,,0,0,
202505040912,2025-10-26,8,0,0,,1,180,2.0
202505040912,2025-10-26,9,0,0,,0,0,
202505040912,2025-10-26,10,0,0,,0,0,
202505040912,2025-10-26,11,0,0,,0,0,
202505040912,2025-10-26,12,0,0,,0,0,
202505040912,2025-10-26,13,0,0,,0,0,
202505040912,2025-10-26,14,0,0,,0,0,
202505040912,2025-10-26,15,0,0,,0,0,
202505040912,2025-10-26,16,0,0,,0,0,
202508030901,2025-10-26,1,0,0,,1,230,5.0
202508030901,2025-10-26,2,0,0,,1,300,6.0
202508030901,2025-10-26,3,0,0,,0,0,
202508030901,2025-10-26,4,0,0,,0,0,
202508030901,2025-10-26,5,0,0,,0,0,
202508030901,2025-10-26,6,1,430,3.0,1,150,3.0
202508030901,2025-10-26,7,0,0,,0,0,
202508030901,2025-10-26,8,0,0,,0,0,
202508030901,2025-10-26,9,0,0,,0,0,
202508030902,2025-10-26,1,0,0,,1,120,2.0
202508030902,2025-10-26,2,0,0,,1,160,4.0
202508030902,2025-10-26,3,0,0,,0,0,
202508030902,2025-10-26,4,0,0,,0,0,
202508030902,2025-10-26,5,0,0,,0,0,
202508030902,2025-10-26,6,0,0,,0,0,
202508030902,2025-10-26,7,0,0,,0,0,
202508030902,2025-10-26,8,0,0,,0,0,
202508030902,2025-10-26,9,0,0,,0,0,
202508030902,2025-10-26,10,1,280,2.0,1,120,1.0
202508030903,2025-10-26,1,0,0,,0,0,
202508030903,2025-10-26,2,0,0,,0,0,
202508030903,2025-10-26,3,0,0,,0,0,
202508030903,2025-10-26,4,0,0,,1,160,2.0
202508030903,2025-10-26,5,0,0,,0,0,
202508030903,2025-10-26,6,0,0,,0,0,
202508030903,2025-10-26,7,0,0,,0,0,
202508030903,2025-10-26,8,1,670,4.0,1,200,4.0
202508030903,2025-10-26,9,0,0,,1,170,3.0
202508030903,2025-10-26,10,0,0,,0,0,
202508030904,2025-10-26,1,0,0,,1,2720,15.0
202508030904,2025-10-26,2,0,0,,0,0,
202508030904,2025-10-26,3,0,0,,0,0,
202508030904,2025-10-26,4,0,0,,1,240,4.0
202508030904,2025-10-26,5,0,0,,0,0,
202508030904,2025-10-26,6,0,0,,0,0,
202508030904,2025-10-26,7,0,0,,0,0,
202508030904,2025-10-26,8,1,540,3.0,1,220,3.0
202508030904,2025-10-26,9,0,0,,0,0,
202508030904,2025-10-26,10,0,0,,0,0,
202508030904,2025-10-26,11,0,0,,0,0,
202508030904,2025-10-26,12,0,0,,0,0,
202508030904,2025-10-26,13,0,0,,0,0,
202508030904,2025-10-26,14,0,0,,0,0,
202508030904,2025-10-26,15,0,0,,0,0,
202508030904,2025-10-26,16,0,0,,0,0,
202508030905,2025-10-26,1,0,0,,1,110,1.0
202508030905,2025-10-26,2,0,0,,0,0,
202508030905,2025-10-26,3,0,0,,0,0,
202508030905,2025-10-26,4,0,0,,1,270,5.0
202508030905,2025-10-26,5,0,0,,0,0,
202508030905,2025-10-26,6,1,700,3.0,1,170,3.0
202508030905,2025-10-26,7,0,0,,0,0,
202508030905,2025-10-26,8,0,0,,0,0,
202508030905,2025-10-26,9,0,0,,0,0,
202508030905,2025-10-26,10,0,0,,0,0,
202508030906,2025-10-26,1,0,0,,0,0,
202508030906,2025-10-26,2,0,0,,1,130,1.0
202508030906,2025-10-26,3,1,9190,11.0,1,1050,10.0
202508030906,2025-10-26,4,0,0,,0,0,
202508030906,2025-10-26,5,0,0,,0,0,
202508030906,2025-10-26,6,0,0,,0,0,
202508030906,2025-10-26,7,0,0,,0,0,
202508030906,2025-10-26,8,0,0,,0,0,
202508030906,2025-10-26,9,0,0,,0,0,
202508030906,2025-10-26,10,0,0,,0,0,
202508030906,2025-10-26,11,0,0,,1,290,5.0
202508030907,2025-10-26,1,0,0,,0,0,
202508030907,2025-10-26,2,0,0,,0,0,
202508030907,2025-10-26,3,0,0,,0,0,
202508030907,2025-10-26,4,0,0,,0,0,
202508030907,2025-10-26,5,0,0,,0,0,
202508030907,2025-10-26,6,0,0,,0,0,
202508030907,2025-10-26,7,1,360,2.0,1,170,2.0
202508030907,2025-10-26,8,0,0,,1,200,3.0
202508030907,2025-10-26,9,0,0,,0,0,
202508030907,2025-10-26,10,0,0,,0,0,
202508030907,2025-10-26,11,0,0,,0,0,
202508030907,2025-10-26,12,0,0,,1,260,4.0
202508030908,2025-10-26,1,0,0,,0,0,
202508030908,2025-10-26,2,0,0,,0,0,
202508030908,2025-10-26,3,0,0,,1,240,4.0
202508030908,2025-10-26,4,0,0,,0,0,
202508030908,2025-10-26,5,0,0,,0,0,
202508030908,2025-10-26,6,0,0,,0,0,
202508030908,2025-10-26,7,0,0,,0,0,
202508030908,2025-10-26,8,0,0,,1,350,7.0
202508030908,2025-10-26,9,1,370,1.0,1,160,2.0
202508030908,2025-10-26,10,0,0,,0,0,
202508030908,2025-10-26,11,0,0,,0,0,
202508030908,2025-10-26,12,0,0,,0,0,
202508030908,2025-10-26,13,0,0,,0,0,
202508030908,2025-10-26,14,0,0,,0,0,
202508030909,2025-10-26,1,0,0,,1,240,6.0
202508030909,2025-10-26,2,0,0,,1,110,1.0
202508030909,2025-10-26,3,0,0,,0,0,
202508030909,2025-10-26,4,0,0,,0,0,
202508030909,2025-10-26,5,1,400,3.0,1,140,3.0
202508030909,2025-10-26,6,0,0,,0,0,
202508030909,2025-10-26,7,0,0,,0,0,
202508030909,2025-10-26,8,0,0,,0,0,
202508030910,2025-10-26,1,0,0,,0,0,
202508030910,2025-10-26,2,0,0,,0,0,
202508030910,2025-10-26,3,0,0,,1,330,5.0
202508030910,2025-10-26,4,1,730,4.0,1,270,4.0
202508030910,2025-10-26,5,0,0,,1,170,1.0
202508030910,2025-10-26,6,0,0,,0,0,
202508030910,2025-10-26,7,0,0,,0,0,
202508030910,2025-10-26,8,0,0,,0,0,
202508030910,2025-10-26,9,0,0,,0,0,
202508030910,2025-10-26,10,0,0,,0,0,
202508030910,2025-10-26,11,0,0,,0,0,
202508030910,2025-10-26,12,0,0,,0,0,
202508030910,2025-10-26,13,0,0,,0,0,
202508030910,2025-10-26,14,0,0,,0,0,
202508030911,2025-10-26,1,0,0,,0,0,
202508030911,2025-10-26,2,0,0,,0,0,
202508030911,2025-10-26,3,0,0,,0,0,
202508030911,2025-10-26,4,0,0,,0,0,
202508030911,2025-10-26,5,0,0,,0,0,
202508030911,2025-10-26,6,0,0,,0,0,
202508030911,2025-10-26,7,0,0,,0,0,
202508030911,2025-10-26,8,0,0,,0,0,
202508030911,2025-10-26,9,1,380,1.0,1,180,1.0
202508030911,2025-10-26,10,0,0,,0,0,
202508030911,2025-10-26,11,0,0,,0,0,
202508030911,2025-10-26,12,0,0,,0,0,
202508030911,2025-10-26,13,0,0,,0,0,
202508030911,2025-10-26,14,0,0,,1,1180,13.0
202508030911,2025-10-26,15,0,0,,1,190,2.0
202508030911,2025-10-26,16,0,0,,0,0,
